,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
30-06-2021 00:00,46.72000122,1507.550049,703.7000122,113.4499969,745.0499878,340.6499939,3619.850098,225,78.5,122.5999985,2992.699951,965.2000122,748.2999878,4133.850098,12109.0498,6015.850098,2239.199951,85.90000153,77.90000153,,,805.0999756,761.9000244,525.6500244,,,15025.15039,,,,,,143.1000061,615.2000122,,,,,,,899.5,,,,4408.25,,,,79.59999847,,,,87.09999847,,,,,,,,,,2902.600098,,,,2471.300049,,261.0499878,,612.7000122,,,54.20000076,,,1016.349976,,,,,397.4500122,,,,979.9500122,1705.849976,,,,,,,168.75,,,661.6500244,,,,,242.1000061,,1481.650024,78.34999847,53.95000076,86.84999847,17633,,184.1000061,116.4000015,3651.5,157.1999969,117.6999969,29522,2398.25,225.8000031,128.8000031,2153.949951,,174.3000488,,,,,148.5500031,24,,,,,,,,1342.650024,,675.4500122,,,4304.299805,,339.6000061,155.1999969,122.0999985,1166.599976,3345.75,1095.449951,1732.5,2901.600098,460.1000061,620.5,1446.300049,206.3000031,6776,38.54999924,792.8499756,262.8500061,1022.450012,545.6500244,13.55000019,214.75
01-07-2021 00:00,47.24000168,1490.25,703.0999756,107.8000031,744.8499756,340.2999878,3678.449951,227.8500061,77.90000153,122.4499969,3021.600098,968.0499878,746.4500122,4204.549805,11816.4502,5967.149902,2274.899902,86.05000305,77.65000153,,,809,765.6500244,522.6500244,,,15187.59961,,,,,,142.25,617.6500244,,,,,,,889.5999756,,,,4435.700195,,,,78.94999695,,,,86,,,,,,,,,,2922.5,,,,2478,,260.0499878,,614.3499756,,,54.20000076,,,1007.700012,,,,,394.7999878,,,,988.3499756,1716.099976,,,,,,,167.25,,,663.9500122,,,,,244.8000031,,1470.349976,77.94999695,53.04999924,87.15000153,17646.19922,,184.4499969,117.3499985,3620.300049,162.6999969,118.8499985,29623.84961,2398.899902,223.3500061,121.9499969,2169.149902,,173.1000366,,,,,145.5500031,22.79999924,,,,,,,,1355.599976,,684.1500244,,,4243.75,,344.25,155.8500061,121.3499985,1163.550049,3341.5,1085.150024,1740.300049,2924.199951,458.2999878,624.2999878,1437.449951,205.6999969,6707.25,38.70000076,791.5,262.8999939,1013,539.3499756,13.55000019,215.25
02-07-2021 00:00,47.70999908,1422.050049,710.4000244,109.4000015,746.5499878,339.25,3733.199951,227.4499969,80.69999695,122.4499969,3005,994.2000122,750.6500244,4175.350098,11750.4502,5997.75,2298.850098,85.19999695,77.05000305,,,806.9000244,771.9000244,525,,,15357.75,,,,,,142.8999939,613.25,,,,,,,881.3499756,,,,4519.649902,,,,79.09999847,,,,85.30000305,,,,,,,,,,2919.850098,,,,2487.300049,,260,,619.4000244,,,54,,,1009.650024,,,,,388.1499939,,,,987.9000244,1715.150024,,,,,,,173.1000061,,,662.4500122,,,,,245.3999939,,1477.400024,79,54.04999924,90.09999847,17602,,182.9499969,117.5,3624.300049,169.1999969,118.4499969,29759.5,2404.75,223.3999939,121.0500031,2178.850098,,170.9625397,,,,,144.4499969,23.04999924,,,,,,,,1362.199951,,681.25,,,4429.549805,,344.8999939,156,120.9499969,1136,3325.449951,1089.400024,1754.75,2950.350098,464.6499939,612,1446.599976,201.4499969,6719.899902,39.04999924,799.3499756,262.0499878,1013.900024,538.5999756,13.55000019,217.1000061
05-07-2021 00:00,48.54000092,1394.349976,710.0499878,106.8000031,749.75,340.2999878,3718.100098,228.8000031,86.34999847,124.9000015,3014.800049,1002.599976,760.3499756,4201.5,11923.09961,6072.700195,2292.550049,86.34999847,76.94999695,,,816.5499878,770.9000244,523.9500122,,,15716.34961,,,,,,146.6000061,650.2000122,,,,,,,880.5999756,,,,4559.950195,,,,80.55000305,,,,87.25,,,,,,,,,,2938.050049,,,,2499.050049,,272.3999939,,621.25,,,54.45000076,,,1020.549988,,,,,394.1499939,,,,974.1500244,1731.099976,,,,,,,176.6499939,,,660.8499756,,,,,242.9499969,,1558.599976,81.44999695,54.45000076,90.75,17641.34961,,175.25,118.5999985,3597.199951,172.25,120.9499969,30221.40039,2408.699951,223.9499969,123.1500015,2267.149902,,172.7250366,,,,,145.8500061,21.89999962,,,,,,,,1374.550049,,680.2000122,,,4379.049805,,346.1000061,156.25,125.9000015,1156.849976,3321,1074.650024,1749.900024,2938.850098,468.8999939,611.3499756,1448.449951,200.3500061,6719.850098,38.90000153,807.5999756,272.4500122,1014.599976,536.3499756,13.44999981,218.8500061
06-07-2021 00:00,48.86000061,1414.800049,712.7000122,111.9000015,744.2000122,351.8500061,3706.25,229.9499969,89.25,122.1999969,3002.5,980.4000244,758.3499756,4195.399902,12090.7998,6202.399902,2303.25,85.5,76.5,,,814.0999756,767.3499756,526.0999756,,,15378.65039,,,,,,147.3999939,695.0499878,,,,,,,869.3499756,,,,4524.200195,,,,79.19999695,,,,86.90000153,,,,,,,,,,2919.25,,,,2472.5,,262.25,,627.0999756,,,53.59999847,,,1031.050049,,,,,391,,,,980.8499756,1755.349976,,,,,,,176.4499969,,,656.8499756,,,,,237.1499939,,1535.199951,80.05000305,53.65000153,91.5,17470.09961,,169.4499969,117.6500015,3741.050049,174.1000061,121.5,30262.65039,2348.949951,224.25,121.5,2231.199951,,171.6000366,,,,,144.5500031,20.85000038,,,,,,,,1413.650024,,673.25,,,4312.25,,316.8999939,147.9499969,123,1167.25,3262.300049,1049.550049,1762.800049,2931.899902,467.25,608.25,1429.900024,197.3500061,6933.049805,37.70000076,803.2999878,270.6000061,1012.599976,532.5999756,13.35000038,219.4499969
07-07-2021 00:00,48.29999924,1425.650024,720.0999756,109.8000031,738.3499756,357.4500122,3715.600098,231.1000061,88.55000305,123.5500031,3040.100098,965.2000122,762.9000244,4188.25,12374.15039,6198.600098,2291.300049,86.05000305,76.15000153,,,846.1500244,806.2999878,529.5999756,,,15498.34961,,,,,,146.5500031,687.5,,,,,,,866.9500122,,,,4552.549805,,,,78.84999847,,,,86.30000305,,,,,,,,,,2913.350098,,,,2481.649902,,262.9500122,,628.0499878,,,53.95000076,,,1044.900024,,,,,400.2000122,,,,986.5499878,1761.800049,,,,,,,177.3000031,,,663.8499756,,,,,235.3000031,,1561.949951,84.94999695,53.20000076,89.59999847,17716.94922,,168.25,117.4499969,3720.899902,172.8500061,119.9000015,30898.80078,2331.899902,224.8999939,121.75,2276.5,,173.2125397,,,,,144,19.85000038,,,,,,,,1444.349976,,680.0999756,,,4246.600098,,317.1000061,145.5,123.8499985,1218.650024,3274.949951,1045.900024,1727.25,2949.550049,470.4500122,604.3499756,1432.449951,206.0500031,6925.100098,37.95000076,816.9000244,272.25,1005.5,532.1500244,13.30000019,219.6499939
08-07-2021 00:00,49.25999832,1425.900024,711.7000122,108.75,738.4500122,360.75,3671.399902,226.8999939,88.5,124,3028.300049,951.75,754.4000244,4077.300049,12333.90039,6117.799805,2292.600098,83.5,75.59999847,,,841.6500244,808.9500122,525.2999878,,,15273.2998,,,,,,145.6499939,669.5,,,,,,,867.4500122,,,,4510.5,,,,79.80000305,,,,86.05000305,,,,,,,,,,2900.399902,,,,2447.550049,,261.6499939,,621.0999756,,,53.20000076,,,1045.449951,,,,,386.5499878,,,,983.75,1732.300049,,,,,,,174.5,,,656.9000244,,,,,232.0500031,,1533.25,83.19999695,53.25,90.69999695,17618.90039,,167.1000061,117.4499969,3766.300049,172.6999969,117.0500031,30413.55078,2320.449951,223.8000031,121.4000015,2283.449951,,173.3625488,,,,,143.4499969,20.25,,,,,,,,1431.550049,,666.9000244,,,4199,,306.3500061,140.8000031,123.4000015,1189.75,3258.5,1060.150024,1726.349976,2945.5,471.25,598.9000244,1420.199951,203.3999939,6901.899902,37.04999924,814.0999756,264.5499878,1011.700012,531,13.35000038,216.1499939
09-07-2021 00:00,49.75,1431.349976,728.5,109.5500031,739.7000122,363.6000061,3725.899902,228.1999969,88.09999847,124.9000015,3010.600098,948.7000122,747.3499756,3995.899902,12854.75,6136.149902,2280.199951,83.65000153,75.34999847,,,844.0999756,808,536.25,,,15299.0498,,,,,,144.3000031,676.5,,,,,,,862,,,,4599.700195,,,,79.19999695,,,,85.59999847,,,,,,,,,,2896.800049,,,,2451.449951,,269.4500122,,613.3499756,,,53.75,,,1039.949951,,,,,394.75,,,,996.4000244,1720.050049,,,,,,,177.6000061,,,655.25,,,,,236.3500061,,1534.599976,85.34999847,52.65000153,94.69999695,17636,,167.5500031,117.8000031,3943.949951,173.5,117.9000015,31357.84961,2312.149902,224,121.6500015,2277.800049,,172.6875458,,,,,145.3500061,21.25,,,,,,,,1455.699951,,667.9000244,,,4295.399902,,306.2999878,142.3999939,124.4499969,1239.349976,3208.149902,1051.75,1720.599976,3005.050049,475.2000122,599.7000122,1431.349976,204,6899.549805,36.75,814.5499878,271.5499878,1015.400024,525.7999878,13.25,216.6000061
12-07-2021 00:00,49.06999969,1420.699951,718.0499878,108.1999969,738.4500122,371.75,3747.399902,229.8000031,95.55000305,125.9000015,2999.399902,940.7000122,753.5999756,3956.149902,12908.90039,6149.549805,2308.899902,83.30000305,75.55000305,,,839.6500244,806.25,529.6500244,,,15219.75,,,,,,142.3999939,714.5499878,,,,,,,856.75,,,,4588.75,,,,79.15000153,,,,89.5,,,,,,,,,,2898.199951,,,,2444.149902,,270.8500061,,625.5,,,54,,,1049.300049,,,,,392.8500061,,,,987.0499878,1731.949951,,,,,,,183.75,,,660.25,,,,,238.5500031,,1558.400024,84.34999847,54.54999924,96.69999695,17641.40039,,165.6499939,117.8499985,3900.800049,169.1000061,118.5500031,33203.25,2308.5,223.0500031,123.5,2268.850098,,171.7500458,,,,,147.1499939,21.25,,,,,,,,1452.400024,,668.5499878,,,4337.450195,,307.4500122,141.3999939,123.8000031,1226.949951,3193.100098,1056.599976,1719.849976,3012.699951,476.5,600.6500244,1437.050049,244.8000031,7093.75,36.90000153,821.4500122,270.9500122,1017.400024,525.8499756,13.10000038,215.3500061
13-07-2021 00:00,49.81999969,1417.699951,704,106.75,737.9500122,368.9500122,3750.300049,235.75,99.5,127,2993.850098,956.9500122,770.75,3966.100098,12909.40039,6154.299805,2306.25,84.69999695,76.30000305,,,837.6500244,820.25,530.0499878,,,15238.34961,,,,,,143.8500061,707.4500122,,,,,,,862.0499878,,,,4606.049805,,,,77.94999695,,,,89.25,,,,,,,,,,2904.100098,,,,2436.699951,,279.25,,626.25,,,54,,,1055.900024,,,,,395,,,,990.7000122,1747.150024,,,,,,,185.0500031,,,651.2999878,,,,,244.5,,1558.75,85.30000305,54.45000076,95.15000153,17691.90039,,171.8000031,119.9000015,4010.800049,169.0500031,120.4000015,32909.05078,2321.550049,222.9499969,124.25,2248.5,,171.4875488,,,,,148.6499939,20.29999924,,,,,,,,1431.800049,,683,,,4307.649902,,310.9500122,145.1999969,124.0500031,1228.75,3187.550049,1050.150024,1724.25,3015.449951,474.6499939,610,1428.699951,243.6999969,7128.850098,37,831.9500122,271.1499939,1033.5,524.8499756,13,214.5500031
14-07-2021 00:00,50.24000168,1402.050049,697.25,105.0500031,737.2999878,373,3754.800049,240.4499969,107.3000031,127.9000015,3001.949951,962.9500122,770.0499878,3953.850098,12991.2002,6133.899902,2296.600098,84.25,75.84999847,,,838.7000122,812.0999756,530.0499878,,,15371.15039,,,,,,144.3500061,710.2000122,,,,,,,859.9000244,,,,4623.200195,,,,76.94999695,,,,89.84999847,,,,,,,,,,2900.699951,,,,2414.850098,,270.4500122,,632.0499878,,,53.79999924,,,1052.599976,,,,,396.0499878,,,,990.0999756,1748.150024,,,,,,,186.0500031,,,647.5,,,,,244.1999969,,1547.199951,84.59999847,53.95000076,92.80000305,17539.69922,,172.0500031,120.75,4150.75,165.8500061,120.8000031,32887.60156,2289.649902,221.5500031,123.9000015,2249.350098,,172.4625397,,,,,147.9499969,20.60000038,,,,,,,,1420.900024,,685.9500122,,,4371.799805,,309.5499878,144.6499939,124.5500031,1244.699951,3214.550049,1078.5,1710.349976,3011.649902,473.2000122,613.0999756,1420.900024,237.25,7118.049805,36.84999847,819.75,271.75,1030.650024,561.7000122,13.05000019,214.25
15-07-2021 00:00,50.50999832,1407.949951,699.0999756,104.0999985,733.0499878,386.2000122,3762.350098,231.1499939,108.9000015,128.8000031,2983.600098,955.9000244,774.1500244,3940,12958.9502,6129.700195,2311.949951,83.69999695,75.44999695,,,841.1500244,810.1500244,525.4500122,,,15336.90039,,,,,,143.25,712.9000244,,,,,,,874.1500244,,,,4607.299805,,,,77.80000305,,,,88.40000153,,,,,,,,,,2884.649902,,,,2412.350098,,266.1000061,,622.6500244,,,53.40000153,,,1055.099976,,,,,397,,,,997.4500122,1750.050049,,,,,,,188.8000031,,,651.1500244,,,,,242.1999969,,1568.550049,83.94999695,53.25,92.44999695,17621.84961,,172.6499939,120.3000031,4093.899902,161.3500061,116.9000015,33046.39844,2277.25,221,125.6999969,2249.149902,,172.8000488,,,,,150.75,20.04999924,,,,,,,,1457.900024,,683,,,4487.100098,,310.25,144.8000031,124.4499969,1255.949951,3202.949951,1112.449951,1701.550049,3001.300049,480.1000061,609.2999878,1396.199951,241.75,7189.649902,36.45000076,836.25,269.5,1042.699951,575.9000244,13.55000019,209.8500061
16-07-2021 00:00,48.83000183,1395.5,687.5999756,105.6500015,727.8499756,383.0499878,3779.100098,230.8500061,108.1500015,127.8499985,2989.300049,975.5499878,771.1500244,3931.949951,12745.7002,6125.450195,2385.25,81.69999695,75.19999695,,,843.8499756,807.3499756,541.1500244,,,15287.9502,,,,,,143.3500061,719.5,,,,,,,857.5,,,,4757.600098,,,,77.5,,,,87.90000153,,,,,,,,,,2904.699951,,,,2417.399902,,275.5499878,,627.0499878,,,54.04999924,,,1044.300049,,,,,405.9500122,,,,1003.549988,1749.5,,,,,,,186.9499969,,,667.4000244,,,,,244.1499939,,1569.199951,88.30000305,52.90000153,94.30000305,17654.19922,,178.6999969,119.0999985,4019.399902,156.6499939,116.8000031,33140.89844,2351.25,221.6499939,127.5500031,2244.199951,,175.3875427,,,,,151.6499939,19.89999962,,,,,,,,1449.349976,,688.5999756,,,4302.649902,,311.25,144.6499939,124.1500015,1278.449951,3194.800049,1103.150024,1695.349976,2990.75,480.5,611.6500244,1447.900024,242.1000061,7334.549805,36.59999847,837.5499878,272.5,1051.050049,577.75,13.39999962,208.9499969
19-07-2021 00:00,50.56000137,1380.599976,673.7000122,102.1500015,722.2999878,386.5499878,3883.75,225.3500061,105.0500031,124.75,2981.949951,965.0999756,755.2000122,3882.850098,12721.09961,6015.399902,2344.699951,80.15000153,73.90000153,,,835.2999878,812.0499878,538.4500122,,,15218.5,,,,,,143.4499969,719.5499878,,,,,,,861.5999756,,,,4807.450195,,,,77.15000153,,,,86,,,,,,,,,,2887.100098,,,,2408.649902,,270.8500061,,626.25,,,52.59999847,,,1015.849976,,,,,393.4500122,,,,1001.099976,1722.800049,,,,,,,186.1999969,,,659.9500122,,,,,244.6499939,,1541.849976,88.94999695,52.40000153,92.09999847,17752.44922,,174.8500061,121.4000015,4072.149902,155.8500061,114.5999985,32894.85156,2298.600098,222.0500031,127.0999985,2260.25,,174.8625488,,,,,151.3999939,20.10000038,,,,,,,,1389.849976,,689.25,,,4223.350098,,308.8500061,141.75,125.8000031,1266.400024,3184.600098,1094.199951,1680.349976,2969.199951,481.1000061,601.4000244,1419.300049,236.4499969,7312.350098,37,833.25,264.8999939,1039.050049,573.7999878,13.19999981,206.5
20-07-2021 00:00,50.22000122,1365.699951,672.5999756,97.05000305,713.3499756,404.4500122,3882.949951,221.6999969,102.1999969,123.3499985,3159.050049,965.5,745.75,3905.399902,12597.15039,5941.850098,2318.949951,78.90000153,71.5,,,864.9500122,798.5,525.75,,,15046.25,,,,,,141.4499969,694.5499878,,,,,,,853.8499756,,,,4787.850098,,,,75.75,,,,83.75,,,,,,,,,,2839,,,,2434.899902,,265.9500122,,604.7999878,,,51.20000076,,,981.5499878,,,,,380.1499939,,,,997.6500244,1702.650024,,,,,,,182.8500061,,,653.6500244,,,,,237.8999939,,1528.349976,85.19999695,51.15000153,87.55000305,17856.09961,,171.5500031,118.4499969,3957.550049,155.4499969,112.5999985,32462.75,2198.550049,218.8999939,127.5500031,2315.649902,,173.4750366,,,,,151.3999939,19.10000038,,,,,,,,1395.900024,,676.4500122,,,4190.350098,,302.1499939,138.3999939,121.8000031,1233.349976,3205.800049,1087.199951,1671.400024,2961.5,475.7000122,583.0499878,1411.599976,234.5500031,7424.700195,35.90000153,814.25,256.1000061,1026.75,568.0999756,12.94999981,201.3999939
22-07-2021 00:00,49.90999985,1416.75,691.7999878,101.8000031,721.7999878,400.2000122,3985.300049,226.4499969,108.5999985,124.0500031,3106.75,972.0999756,746.75,3853.199951,13064.59961,6195.549805,2331.449951,80.19999695,72.19999695,,,855.7000122,801.2000122,546.7000122,,,15137.2998,,,,,,142.75,701.3499756,,,,,,,864.9500122,,,,4843.25,,,,75.94999695,,,,84.25,,,,,,,,,,2838.25,,,,2378.149902,,275.2000122,,635.4000244,,,52.15000153,,,992.1500244,,,,,394.3999939,,,,976.75,1707.199951,,,,,,,196.4499969,,,674.6500244,,,,,237.1499939,,1604.650024,85,51.20000076,89.59999847,17994.80078,,175.6000061,119.1999969,4051.699951,161.3999939,115.5,33128.94922,2234.649902,220,128.8500061,2310.399902,,174.9375458,,,,,152.6499939,18.79999924,,,,,,,,1395.300049,,687.2999878,,,4246.600098,,302.5499878,135.6999969,123.6999969,1273,3216.350098,1148.599976,1701.75,3013.550049,473,581.2999878,1429.800049,235.8500061,7459,36.15000153,828,262.7999878,1049.199951,584.2000122,13,204.8500061
23-07-2021 00:00,50.31999969,1401.650024,680.0499878,100.4499969,723.25,402.2999878,3918.899902,226.8000031,104.8499985,124.3000031,3083.75,963.7000122,755.4000244,3841.899902,13201.2002,6180.899902,2333.050049,79.84999847,72.75,,,854.25,788.9000244,548.2999878,,,15055.34961,,,,,,143.75,703.7999878,,,,,,,858.2999878,,,,4824.75,,,,74.84999847,,,,85.40000153,,,,,,,,,,2835,,,,2358.100098,,283.6499939,,645.0499878,,,51.15000153,,,989.2999878,,,,,397.7000122,,,,991.1500244,1722.949951,,,,,,,195.4499969,,,683.4500122,,,,,235.9499969,,1567.050049,82.44999695,50.29999924,88.65000153,18143.94922,,173.5,118.5,4012.100098,161.1000061,115.3000031,33376.94922,2255.050049,219.6499939,128.4499969,2306.600098,,174.7500458,,,,,152.8999939,17.89999962,,,,,,,,1385.599976,,694,,,4249.299805,,295.5499878,133.6499939,122.9000015,1281.400024,3212.850098,1131,1700.949951,3043.199951,473.4500122,582.3499756,1444.449951,237.1000061,7490.299805,36.54999924,819.7000122,267.7999878,1045.400024,599.1500244,13.05000019,205.9499969
26-07-2021 00:00,50.18999863,1403.900024,682.7999878,97.94999695,724.2000122,408.1000061,4100.350098,222.25,102.0999985,121.8499985,3061.199951,952.7999878,756.2999878,3836.350098,13525.0498,6162.450195,2335.699951,79.75,71.84999847,,,849.75,783.7000122,544.0499878,,,14981.2998,,,,,,143.4499969,703.4500122,,,,,,,851.9000244,,,,4921.149902,,,,75.80000305,,,,87.25,,,,,,,,,,2810.25,,,,2348.699951,,285.1499939,,646.7999878,,,51.20000076,,,981.2999878,,,,,403.7999878,,,,1004.650024,1740.599976,,,,,,,194.3500061,,,657.6500244,,,,,230.6000061,,1556.800049,83.55000305,49.84999847,88.5,18101.34961,,174.8000031,119.3499985,4137.649902,161.1999969,114.5500031,32938,2252.600098,218.8500061,127.8000031,2321.300049,,174.5250397,,,,,150.75,18.75,,,,,,,,1370.400024,,703.4000244,,,4199.100098,,293.1499939,133.6499939,122.5999985,1297.949951,3197.550049,1120.199951,1722.849976,3079.199951,467.3999939,584.8499756,1436.150024,235.0500031,7616.700195,36.04999924,819.9500122,272.1000061,1026.949951,590.4500122,13.30000019,205.75
27-07-2021 00:00,50.93000031,1396.75,663.2000122,94.75,718.2999878,408.7999878,4078.25,221.75,102.3000031,122.4000015,3028.649902,905.4000244,731.7000122,3821.399902,13807.84961,6231.450195,2315.850098,80,70.84999847,,,843.5999756,780.3499756,540.5499878,,,15038.7998,,,,,,141.5,682.2999878,,,,,,,845.6500244,,,,4791.399902,,,,75.15000153,,,,86.30000305,,,,,,,,,,2793.850098,,,,2342.399902,,277.3999939,,653.7999878,,,50.75,,,975.7999878,,,,,419.7999878,,,,993.9500122,1697.949951,,,,,,,209.5,,,644.5,,,,,230.5,,1560.449951,87.15000153,49.20000076,86.19999695,18226.09961,,174.5500031,118.8499985,4170.5,161.0500031,114.6500015,32495.40039,2305.600098,216.8999939,123.8499985,2300.649902,,173.8875427,,,,,145.1499939,18.14999962,,,,,,,,1365.699951,,688.2999878,,,4175.75,,291.3999939,135.3999939,121.1500015,1330.650024,3182.949951,1120.849976,1729.050049,3002.850098,458.2999878,581.0499878,1421.349976,240.5500031,7596.25,35.95000076,812.75,265.4500122,1020.049988,591.4500122,13.05000019,200.5500031
28-07-2021 00:00,50.08000183,1399.900024,665.4000244,97.05000305,713.4000244,409.3999939,4028.399902,220.8999939,106.3000031,121.5,3004.100098,915.0999756,722.9000244,3818.5,13970.5498,6262,2359.899902,78.05000305,69.90000153,,,850.3499756,778,567.9000244,,,15012,,,,,,140.3999939,796.0499878,,,,,,,836.5999756,,,,4890.600098,,,,73.80000305,,,,85.55000305,,,,,,,,,,2777.699951,,,,2361.399902,,273.8999939,,652.5999756,,,50.70000076,,,992.75,,,,,419.7000122,,,,972.7999878,1652.849976,,,,,,,208.3500061,,,635.9500122,,,,,228.8999939,,1546.150024,85.5,48.5,85,18022.55078,,174.1999969,116.8000031,4373.299805,162.6999969,114.3499985,31843.5,2310.75,217,125.5500031,2295.949951,,171.0750427,,,,,145.25,17.70000076,,,,,,,,1372.949951,,687.7999878,,,4177,,284.4500122,134,120.3499985,1365,3197.800049,1119.550049,1723.550049,3084.699951,454.6000061,575.6500244,1443.550049,241.25,7654.649902,35.5,814.6500244,270.1000061,1016.450012,591.9500122,12.94999981,200.5500031
29-07-2021 00:00,50.13000107,1400.25,659.6500244,95.40000153,694.8499756,408.75,4038.75,216.3000031,106.9000015,125.1999969,2997.449951,908.25,717.25,3763.75,14599.0498,6400.100098,2307.5,80.59999847,71.65000153,,,845.5,785.2000122,567.1500244,,,14933.2998,,,,,,140.75,770.2000122,,,,,,,842.0499878,,,,4843.799805,,,,74.65000153,,,,85.90000153,,,,,,,,,,2745.699951,,,,2334.75,,280.75,,636.3499756,,,51.95000076,,,992.0499878,,,,,437.6000061,,,,972.2000122,1641.650024,,,,,,,208.6000061,,,638,,,,,238.4499969,,1563.050049,92.94999695,51.65000153,86.75,17914.75,,182.75,116.75,4384.799805,163.5,114.75,31526.40039,2317.699951,214.8999939,127.5999985,2296.5,,167.3999939,,,,,151.3999939,17.35000038,,,,,,,,1371,,703,,,4276.950195,,292.8999939,137.8500061,122.75,1458.599976,3195.800049,1127.800049,1739.150024,3037.399902,452.2000122,561.8499756,1418.349976,239.3500061,7700.450195,37.84999847,819.7000122,288.6000061,1031.25,590.4500122,12.85000038,199.1000061
30-07-2021 00:00,50.31000137,1420.25,674.5,95.84999847,719.8499756,411.1499939,4035,223.4499969,104,132.8000031,2958.449951,916.5999756,708.9000244,3829.600098,14222.2002,6228.100098,2373.850098,80.30000305,74.40000153,,,843.5499878,771.6500244,561.6500244,,,14968.25,,,,,,138.3999939,795.75,,,,,,,852.4000244,,,,4906.100098,,,,75.05000305,,,,87.44999695,,,,,,,,,,2763.300049,,,,2333.300049,,275.4500122,,632.9500122,,,52,,,981,,,,,431.75,,,,994.25,1654.800049,,,,,,,207.3500061,,,640.75,,,,,234.3500061,,1554.75,93.5,51.45000076,87.80000305,17702.65039,,181.1999969,118.1999969,4315.450195,166.8500061,115.3000031,31502.09961,2318.600098,218.25,129.9499969,2278.800049,,171.1499939,,,,,151.1000061,18.14999962,,,,,,,,1390.099976,,773.9500122,,,4225.899902,,293.9500122,139.75,125,1434.300049,3167.449951,1209.550049,1714.550049,3071.100098,455.2000122,579.2999878,1428.599976,238.6000061,7619.200195,36.84999847,808.5499878,301.8500061,1059.199951,587.1500244,12.75,202.75
